anzsic06,Area,year,geo_count,ec_count
A012,A208100,2000,6,0
A012,A208200,2000,6,21
A012,A208300,2000,6,15
A012,A208400,2000,12,35
A012,A208500,2000,12,3
A012,A208600,2000,15,55
A012,A208700,2000,15,140
A012,A209300,2000,3,3
A012,A209400,2000,0,0
A012,A209600,2000,15,3
A012,A209800,2000,0,0
A012,A210100,2000,6,35
A012,A210200,2000,21,25
A012,A210400,2000,9,0
A012,A210500,2000,3,0
A012,A210800,2000,3,0
A012,A210900,2000,3,0
A012,A211100,2000,6,6
A012,A211200,2000,18,130
A012,A211300,2000,3,3
A012,A211900,2000,0,0
A012,A212000,2000,3,0
A012,A212100,2000,3,0
A012,A212200,2000,0,0
A012,A212300,2000,9,0
A012,A212400,2000,3,0
A012,A212500,2000,0,0
A012,A213100,2000,0,3
A012,A213200,2000,3,0
A012,A213300,2000,3,0
A012,A213700,2000,0,0
A012,A214400,2000,0,0
A012,A214600,2000,0,0
A012,A214900,2000,0,0
A012,A215100,2000,0,0
A012,A215200,2000,0,0
A012,A215400,2000,21,15
A012,A215500,2000,6,3
A012,A215600,2000,9,3
A012,A215700,2000,6,0
A012,A215800,2000,3,0
A012,A215900,2000,3,12
A012,A216000,2000,0,0
A012,A216100,2000,0,0
A012,A216500,2000,3,0
A012,A216600,2000,0,0
A012,A217600,2000,3,3
A012,A217700,2000,0,0
A012,A217900,2000,0,0
A012,A218400,2000,0,12
A012,A218500,2000,0,0
A012,A218700,2000,0,0
A012,A218800,2000,0,3
A012,A218900,2000,3,3
A012,A219000,2000,6,3
A012,A219100,2000,0,0
A012,A219200,2000,3,9
A012,A219300,2000,0,3
A012,A219400,2000,6,0
A012,A219500,2000,0,0
A012,A219800,2000,0,0
A012,A221100,2000,0,0
A012,A221300,2000,3,6
A012,A221400,2000,3,0
A012,A221500,2000,0,0
A012,A221600,2000,3,0
A012,A221800,2000,6,6
A012,A222100,2000,0,0
A012,A222200,2000,3,18
A012,A222400,2000,3,0
A012,A222600,2000,0,0
A012,A222900,2000,15,110
A012,A223000,2000,3,40
A012,A223100,2000,6,50
A012,A223400,2000,3,0
A012,A223500,2000,3,65
A012,A223700,2000,0,0
A012,A223900,2000,3,0
A012,A225500,2000,0,0
A012,A226100,2000,3,0
A012,A226300,2000,0,0
A012,A226400,2000,6,3
A012,A226600,2000,0,12
A012,A226700,2000,6,0
A012,A226800,2000,6,15
A012,A226900,2000,3,6
A012,A227000,2000,3,0
A012,A227100,2000,9,15
A012,A227200,2000,9,15
A012,A227300,2000,3,0
A012,A227400,2000,6,6
A012,A227500,2000,3,0
A012,A227600,2000,0,0
A012,A227800,2000,6,0
A012,A228100,2000,0,0
A012,A228200,2000,3,0
A012,A228400,2000,3,0
A012,A228600,2000,9,18
A012,A228700,2000,6,0
A012,A228800,2000,3,6
A012,A228900,2000,6,0
A012,A229200,2000,0,0
A012,A229400,2000,21,30
A012,A229600,2000,3,3
A012,A230000,2000,3,0
A012,A230100,2000,3,0
A012,A230300,2000,0,0
A012,A230500,2000,3,0
A012,A230600,2000,0,9
A012,A231100,2000,3,0
A012,A231300,2000,0,0
A012,A231500,2000,3,0
A012,A232200,2000,3,0
A012,A232400,2000,3,21
A012,A232600,2000,0,0
A012,A232700,2000,0,0
A012,A232800,2000,0,3
A012,A233000,2000,3,0
A012,A233100,2000,3,0
A012,A233400,2000,3,0
A012,A234000,2000,3,21
A012,A234100,2000,0,6
A012,A234200,2000,0,0
A012,A234300,2000,0,0
A012,A234400,2000,15,55
A012,A234500,2000,0,6
A012,A234600,2000,30,120
A012,A234700,2000,0,3
A012,A234800,2000,27,80
A012,A234900,2000,0,0
A012,A235100,2000,3,6
A012,A235200,2000,3,3
A012,A235300,2000,6,3
A012,A235500,2000,0,0
A012,A235600,2000,0,0
A012,A235800,2000,0,3
A012,A235900,2000,0,3
A012,A236000,2000,6,9
A012,A236300,2000,3,0
A012,A236400,2000,3,3
A012,A236500,2000,18,9
A012,A236600,2000,9,12
A012,A236700,2000,6,9
A012,A237000,2000,3,30
A012,A237200,2000,3,0
A012,A237500,2000,3,0
A012,A237600,2000,0,0
A012,A237700,2000,3,9
A012,A238200,2000,3,0
A012,A238300,2000,3,3
A012,A238600,2000,0,9
A012,A238900,2000,0,0
A012,A239400,2000,0,0
A012,A242800,2000,0,0
A012,A243100,2000,0,0
A012,A243400,2000,0,0
A012,A244300,2000,3,0
A012,A244400,2000,0,0
A012,A245600,2000,0,0
A012,A246800,2000,0,0
A012,A247300,2000,3,0
A012,A247600,2000,3,3
A012,A251600,2000,0,0
A012,A254100,2000,0,0
A012,A255400,2000,3,6
A012,A255600,2000,3,3
A012,A255800,2000,0,0
A012,A256200,2000,0,0
A012,A256600,2000,6,0
A012,A257000,2000,6,12
A012,A257100,2000,0,0
A012,A257200,2000,6,30
A012,A257300,2000,3,12
A012,A257500,2000,3,0
A012,A257700,2000,6,0
A012,A257800,2000,6,0
A012,A257900,2000,3,0
A012,A300300,2000,6,0
A012,A300500,2000,0,3
A012,A300600,2000,3,3
A012,A300800,2000,6,18
A012,A300900,2000,3,0
A012,A301000,2000,3,0
A012,A301100,2000,3,0
A012,A301200,2000,0,6
A012,A301300,2000,0,0
A012,A301500,2000,3,0
A012,A301600,2000,6,21
A012,A301700,2000,6,0
A012,A302100,2000,6,12
A012,A302200,2000,15,85
A012,A302300,2000,3,0
A012,A302400,2000,0,0
A012,A302500,2000,0,0
A012,A302600,2000,6,6
A012,A302700,2000,6,55
A012,A302800,2000,3,12
A012,A303000,2000,3,12
A012,A303100,2000,0,3
A012,A303300,2000,0,0
A012,A303500,2000,6,6
A012,A304600,2000,3,0
A012,A304700,2000,3,3
A012,A304800,2000,15,35
A012,A305100,2000,3,3
A012,A305200,2000,0,3
A012,A305700,2000,3,0
A012,A306200,2000,0,0
A012,A306300,2000,3,0
A012,A306600,2000,3,0
A012,A306900,2000,6,3
A012,A307000,2000,9,12
A012,A307100,2000,6,3
A012,A307200,2000,27,40
A012,A307300,2000,12,110
A012,A307400,2000,9,6
A012,A307500,2000,3,40
A012,A307600,2000,3,3
A012,A307700,2000,3,0
A012,A307800,2000,0,0
A012,A307900,2000,6,3
A012,A308100,2000,3,0
A012,A308400,2000,0,0
A012,A308500,2000,3,3
A012,A308800,2000,0,0
A012,A308900,2000,0,0
A012,A309000,2000,3,15
A012,A309200,2000,0,0
A012,A309400,2000,0,0
A012,A309600,2000,0,0
A012,A309900,2000,3,0
A012,A310500,2000,0,0
A012,A310700,2000,3,0
A012,A311900,2000,0,0
A012,A312500,2000,6,3
A012,A312600,2000,3,0
A012,A312700,2000,0,0
A012,A312800,2000,3,0
A012,A313200,2000,3,0
A012,A313300,2000,6,0
A012,A313400,2000,3,0
A012,A313500,2000,3,0
A012,A313600,2000,3,0
A012,A313700,2000,3,0
A012,A313800,2000,3,3
A012,A313900,2000,0,0
A012,A314000,2000,3,0
A012,A314200,2000,0,0
A012,A314600,2000,0,0
A012,A314700,2000,6,40
A012,A314800,2000,0,0
A012,A314900,2000,3,0
A012,A315100,2000,6,0
A012,A315200,2000,3,0
A012,A315300,2000,0,0
A012,A315500,2000,27,21
A012,A315600,2000,0,15
A012,A315700,2000,3,0
A012,A315800,2000,3,9
A012,A316400,2000,6,3
A012,A316500,2000,9,15
A012,A316600,2000,12,3
A012,A316700,2000,6,0
A012,A316800,2000,0,0
A012,A317000,2000,6,55
A012,A317100,2000,0,0
A012,A317200,2000,6,0
A012,A317300,2000,0,6
A012,A317400,2000,0,0
A012,A317500,2000,0,0
A012,A317600,2000,0,0
A012,A317700,2000,0,3
A012,A317900,2000,3,0
A012,A318100,2000,0,0
A012,A318400,2000,21,25
A012,A318600,2000,0,0
A012,A318700,2000,0,0
A012,A319100,2000,3,21
A012,A319200,2000,3,0
A012,A319400,2000,0,0
A012,A319800,2000,0,0
A012,A320300,2000,0,0
A012,A320400,2000,3,90
A012,A320500,2000,0,12
A012,A320800,2000,0,0
A012,A321100,2000,3,0
A012,A321200,2000,0,0
A012,A321300,2000,12,55
A012,A321500,2000,3,12
A012,A321600,2000,3,0
A012,A321800,2000,0,0
A012,A322600,2000,0,0
A012,A322900,2000,0,0
A012,A323100,2000,3,0
A012,A324300,2000,3,0
A012,A324400,2000,0,0
A012,A324500,2000,6,15
A012,A324600,2000,3,0
A012,A326000,2000,0,0
A012,A326200,2000,3,3
A012,A326300,2000,0,0
A012,A326600,2000,3,12
A012,A326700,2000,3,0
A012,A327000,2000,0,0
A012,A327100,2000,3,3
A012,A327200,2000,0,0
A012,A327400,2000,0,0
A012,A327700,2000,3,0
A012,A327800,2000,3,0
A012,A328000,2000,0,0
A012,A328500,2000,3,0
A012,A329000,2000,3,3
A012,A329100,2000,0,0
A012,A329200,2000,0,6
A012,A329800,2000,0,0
A012,A330000,2000,3,6
A012,A330200,2000,0,0
A012,A330400,2000,0,0
A012,A330500,2000,3,0
A012,A330600,2000,0,6
A012,A330800,2000,0,0
A012,A331300,2000,0,0
A012,A331400,2000,0,0
A012,A331500,2000,0,0
A012,A331600,2000,9,9
A012,A331700,2000,3,0
A012,A331900,2000,12,15
A012,A332000,2000,0,0
A012,A332200,2000,3,9
A012,A332400,2000,3,0
A012,A332700,2000,3,0
A012,A332800,2000,0,9
A012,A332900,2000,0,0
A012,A333100,2000,3,3
A012,A333200,2000,3,0
A012,A333300,2000,0,3
A012,A333500,2000,0,0
A012,A333700,2000,6,3
A012,A333800,2000,3,6
A012,A333900,2000,0,6
A012,A334000,2000,3,6
A012,A334100,2000,12,21
A012,A334200,2000,6,3
A012,A334300,2000,3,0
A012,A334400,2000,15,18
A012,A334500,2000,15,12
A012,A334600,2000,0,3
A012,A334700,2000,0,0
A012,A334900,2000,0,0
A012,A335000,2000,9,3
A012,A335100,2000,3,0
A012,A335200,2000,0,0
A012,A335400,2000,21,21
A012,A335500,2000,0,0
A012,A335600,2000,24,65
A012,A335700,2000,9,75
A012,A335800,2000,6,6
A012,A335900,2000,6,0
A012,A336100,2000,3,0
A012,A336200,2000,6,6
A012,A336400,2000,6,0
A012,A336600,2000,0,3
A012,A336700,2000,9,6
A012,A336900,2000,6,9
A012,A337000,2000,3,6
A012,A337100,2000,6,3
A012,A337200,2000,9,35
A012,A337300,2000,3,21
A012,A337500,2000,0,3
A012,A337600,2000,3,9
A012,A337700,2000,3,0
A012,A338700,2000,0,0
A012,A338800,2000,0,0
A012,A339000,2000,12,12
A012,A339100,2000,18,40
A012,A339200,2000,0,0
A012,A339400,2000,3,0
A012,A339500,2000,12,45
A012,A339700,2000,3,0
A012,A339900,2000,3,0
A012,A340000,2000,0,0
A012,A340100,2000,0,0
A012,A342400,2000,9,18
A012,A342600,2000,0,15
A012,A342800,2000,3,3
A012,A343000,2000,0,0
A012,A343300,2000,0,6
A012,A343400,2000,0,0
A012,A343600,2000,3,0
A012,A343700,2000,36,85
A012,A343800,2000,6,6
A012,A343900,2000,3,0
A012,A344000,2000,0,0
A012,A344100,2000,0,0
A012,A344200,2000,0,0
A012,A344300,2000,0,0
A012,A344800,2000,3,6
A012,A344900,2000,0,0
A012,A345200,2000,0,3
A012,A345300,2000,0,0
A012,A345500,2000,0,0
A012,A345600,2000,3,0
A012,A346400,2000,0,0
A012,A346800,2000,0,0
A012,A347100,2000,3,0
A012,A347200,2000,0,0
A012,A347500,2000,3,3
A012,A347900,2000,3,0
A012,A348400,2000,0,3
A012,A349200,2000,3,0
A012,A349300,2000,9,35
A012,A349400,2000,3,6
A012,A349800,2000,3,3
A012,A350100,2000,0,0
A012,A351800,2000,3,3
A012,A352500,2000,0,0
A012,A353700,2000,0,0
A012,A354300,2000,0,0
A012,A354900,2000,3,0
A012,A355800,2000,0,0
A012,A356000,2000,0,0
A012,A356200,2000,0,0
A012,A356500,2000,0,0
A012,A356700,2000,0,0
A012,A356800,2000,6,9
A012,A357700,2000,0,0
A012,A357900,2000,0,0
A012,A358000,2000,0,0
A012,A358200,2000,3,3
A012,A358300,2000,3,12
A012,A358400,2000,0,0
A012,A358500,2000,0,3
A012,A358700,2000,3,0
A012,A358900,2000,0,0
A012,A359000,2000,6,35
A012,A359100,2000,3,9
A012,A359300,2000,3,0
A012,A359500,2000,3,0
A012,A359600,2000,6,0
A012,A359900,2000,3,0
A012,A360400,2000,0,0
A012,A360500,2000,3,0
A012,A360900,2000,3,0
A012,A362300,2000,0,0
A012,A362900,2000,0,0
A012,C07601,2000,144,460
A012,C07602,2000,9,3
A012,C07603,2000,36,55
A012,C07604,2000,0,0
A012,C07606,2000,27,18
A012,C07607,2000,21,21
A012,C07609,2000,3,0
A012,C07610,2000,0,0
A012,C07611,2000,3,0
A012,C07612,2000,6,0
A012,C07613,2000,0,0
A012,C07614,2000,3,21
A012,C07615,2000,3,0
A012,C07616,2000,6,0
A012,C07617,2000,84,90
A012,C07618,2000,15,9
A012,C07619,2000,6,21
A012,C07620,2000,21,30
A012,C07621,2000,288,1000
A012,CTotal,2000,675,1750
A012,R01,2000,267,380
A012,R02,2000,675,1750
A012,R03,2000,255,1250
A012,R04,2000,141,230
A012,R05,2000,99,410
A012,R06,2000,243,530
A012,R07,2000,42,60
A012,R08,2000,279,740
A012,R09,2000,105,150
A012,R12,2000,12,15
A012,R13,2000,573,980
A012,R14,2000,93,160
A012,R15,2000,42,60
A012,R16,2000,90,240
A012,R17,2000,21,40
A012,R18,2000,93,230
A012,R99,2000,0,0
A012,RTotal,2000,3021,7200
A012,T001,2000,81,110
A012,T002,2000,75,65
A012,T003,2000,114,210
A012,T011,2000,9,0
A012,T012,2000,12,12
A012,T013,2000,138,750
A012,T015,2000,27,220
A012,T016,2000,9,12
A012,T017,2000,39,240
A012,T018,2000,3,0
A012,T019,2000,3,0
A012,T020,2000,3,6
A012,T021,2000,0,6
A012,T022,2000,66,80
A012,T023,2000,15,30
A012,T024,2000,6,15
A012,T025,2000,51,100
A012,T026,2000,3,6
A012,T027,2000,9,6
A012,T028,2000,99,410
A012,T029,2000,6,9
A012,T030,2000,171,480
A012,T031,2000,42,21
A012,T032,2000,21,18
A012,T033,2000,27,30
A012,T034,2000,0,0
A012,T035,2000,12,30
A012,T036,2000,27,200
A012,T037,2000,9,65
A012,T038,2000,27,35
A012,T039,2000,48,60
A012,T040,2000,48,75
A012,T041,2000,3,3
A012,T042,2000,114,310
A012,T043,2000,51,85
A012,T044,2000,0,0
A012,T045,2000,0,0
A012,T046,2000,9,0
A012,T047,2000,6,3
A012,T048,2000,15,9
A012,T049,2000,9,45
A012,T050,2000,15,12
A012,T051,2000,90,240
A012,T052,2000,21,40
A012,T053,2000,93,230
A012,T054,2000,3,0
A012,T055,2000,6,15
A012,T056,2000,6,0
A012,T057,2000,0,0
A012,T058,2000,12,3
A012,T059,2000,87,90
A012,T060,2000,204,400
A012,T062,2000,156,250
A012,T063,2000,45,95
A012,T064,2000,57,100
A012,T066,2000,12,35
A012,T067,2000,0,0
A012,T068,2000,48,95
A012,T069,2000,9,9
A012,T070,2000,9,6
A012,T071,2000,21,45
A012,T072,2000,6,9
A012,T073,2000,27,60
A012,T074,2000,6,0
A012,T075,2000,6,0
A012,T076,2000,675,1750
A012,TTotal,2000,3021,7200
A013,A100100,2000,12,18
A013,A100200,2000,21,15
A013,A100300,2000,3,3
A013,A100400,2000,12,3
A013,A100500,2000,3,0
A013,A100600,2000,3,0
A013,A100700,2000,3,0
A013,A100800,2000,3,0
A013,A100900,2000,6,0
A013,A101000,2000,3,0
A013,A101100,2000,3,6
A013,A101200,2000,3,0
A013,A101300,2000,3,0
A013,A101400,2000,0,0
A013,A101600,2000,0,0
A013,A101700,2000,0,0
A013,A101800,2000,3,0
A013,A101900,2000,3,6
A013,A102000,2000,3,3
A013,A102100,2000,6,0
A013,A102200,2000,48,70
A013,A102300,2000,9,18
A013,A102400,2000,6,0
A013,A102500,2000,15,15
A013,A102600,2000,48,25
A013,A102800,2000,12,150
A013,A102900,2000,3,0
A013,A103000,2000,27,12
A013,A103100,2000,45,170
A013,A103200,2000,6,0
A013,A103300,2000,12,0
A013,A103400,2000,6,0
A013,A103500,2000,6,3
A013,A103600,2000,3,0
A013,A103700,2000,6,0
A013,A103900,2000,0,0
A013,A104000,2000,0,0
A013,A104100,2000,3,3
A013,A104200,2000,0,3
A013,A104400,2000,3,0
A013,A104500,2000,0,0
A013,A104700,2000,0,0
A013,A104800,2000,3,0
A013,A104900,2000,3,0
A013,A105100,2000,12,6
A013,A105200,2000,0,0
A013,A105300,2000,15,50
A013,A105400,2000,51,40
A013,A105500,2000,6,6
A013,A105600,2000,3,0
A013,A105700,2000,3,3
A013,A105900,2000,3,6
A013,A106100,2000,3,0
A013,A106200,2000,0,0
A013,A106300,2000,18,6
A013,A106500,2000,0,0
A013,A106700,2000,9,0
A013,A106900,2000,6,0
A013,A107100,2000,0,0
A013,A107500,2000,3,0
A013,A107600,2000,6,0
A013,A107700,2000,0,3
A013,A107800,2000,9,0
A013,A108000,2000,3,0
A013,A108300,2000,0,0
A013,A108400,2000,0,0
A013,A108500,2000,6,0
A013,A108600,2000,12,0
A013,A108800,2000,0,0
A013,A109000,2000,0,0
A013,A109100,2000,6,0
A013,A109200,2000,0,0
A013,A109400,2000,0,0
A013,A109600,2000,3,0
A013,A109700,2000,3,6
A013,A109800,2000,12,9
A013,A109900,2000,0,0
A013,A110100,2000,6,3
A013,A110200,2000,3,6
A013,A110400,2000,6,3
A013,A110500,2000,6,0
A013,A110700,2000,12,9
A013,A110800,2000,6,0
A013,A110900,2000,6,3
A013,A111100,2000,3,0
A013,A111200,2000,6,3
A013,A111300,2000,3,3
A013,A111400,2000,6,3
A013,A111500,2000,21,25
A013,A111600,2000,9,25
A013,A111800,2000,6,0
A013,A111900,2000,3,0
A013,A112100,2000,3,0
A013,A112200,2000,0,0
A013,A112300,2000,6,12
A013,A112400,2000,0,0
A013,A112500,2000,9,0
A013,A112600,2000,6,3
A013,A113000,2000,0,0
A013,A113200,2000,6,3
A013,A113500,2000,3,0
A013,A113700,2000,0,0
A013,A114300,2000,3,0
A013,A114400,2000,0,0
A013,A114700,2000,30,25
A013,A114800,2000,0,0
A013,A115000,2000,15,12
A013,A115300,2000,0,0
A013,A115500,2000,9,21
A013,A115600,2000,3,30
A013,A115900,2000,6,18
A013,A116100,2000,24,80
A013,A116300,2000,0,3
A013,A116400,2000,12,15
A013,A116500,2000,0,0
A013,A116600,2000,0,55
A013,A117000,2000,21,15
A013,A117100,2000,0,0
A013,A118000,2000,6,0
A013,A118400,2000,0,9
A013,A118800,2000,0,55
A013,A119200,2000,0,0
A013,A120200,2000,0,3
A013,A121100,2000,0,0
A013,A121900,2000,0,0
A013,A122800,2000,3,0
A013,A123500,2000,0,0
A013,A123700,2000,3,0
A013,A123800,2000,6,3
A013,A124700,2000,0,0
A013,A124900,2000,3,120
A013,A125000,2000,0,0
A013,A125100,2000,0,0
A013,A125700,2000,3,0
A013,A126000,2000,6,9
A013,A126500,2000,0,0
A013,A126800,2000,3,0
A013,A127000,2000,0,3
A013,A127600,2000,9,0
A013,A127700,2000,0,3
A013,A128300,2000,0,6
A013,A128400,2000,0,0
A013,A129100,2000,0,0
A013,A129600,2000,3,9
A013,A130000,2000,9,9
A013,A130600,2000,0,0
A013,A132800,2000,0,0
A013,A133200,2000,3,0
A013,A134000,2000,3,0
A013,A136400,2000,3,0
A013,A137800,2000,3,0
A013,A138700,2000,3,0
A013,A139400,2000,3,0
A013,A141000,2000,3,0
A013,A141800,2000,3,0
A013,A142000,2000,3,6
A013,A142600,2000,0,0
A013,A143400,2000,0,0
A013,A143500,2000,3,0
A013,A143700,2000,0,0
A013,A143800,2000,3,9
A013,A144000,2000,3,0
A013,A144300,2000,0,0
A013,A144600,2000,9,6
A013,A146700,2000,3,0
A013,A146800,2000,3,140
A013,A146900,2000,0,6
A013,A147600,2000,6,0
A013,A147900,2000,3,3
A013,A148500,2000,0,0
A013,A148700,2000,12,35
A013,A149900,2000,12,6
A013,A150200,2000,0,0
A013,A151100,2000,3,0
A013,A151700,2000,9,15
A013,A152100,2000,0,0
A013,A152200,2000,3,0
A013,A153700,2000,0,0
A013,A155300,2000,0,0
A013,A155500,2000,3,0
A013,A157100,2000,9,3
A013,A159000,2000,0,0
A013,A159300,2000,0,0
A013,A159400,2000,0,0
A013,A159800,2000,9,6
A013,A161400,2000,6,0
A013,A161600,2000,3,0
A013,A162300,2000,12,40
A013,A162400,2000,18,9
A013,A162700,2000,12,12
A013,A162900,2000,3,3
A013,A163700,2000,0,0
A013,A163800,2000,9,0
A013,A164300,2000,6,3
A013,A164600,2000,9,35
A013,A164700,2000,0,0
A013,A165000,2000,15,18
A013,A165100,2000,12,6
A013,A165300,2000,0,0
A013,A165900,2000,0,0
A013,A166000,2000,0,0
A013,A166200,2000,3,0
A013,A166300,2000,9,0
A013,A166400,2000,0,0
A013,A166500,2000,6,0
A013,A166900,2000,0,0
A013,A167100,2000,6,3
A013,A167300,2000,6,25
A013,A167400,2000,9,15
A013,A167500,2000,0,0
A013,A167900,2000,3,0
A013,A168000,2000,3,0
A013,A168100,2000,6,0
A013,A168200,2000,6,0
A013,A168300,2000,6,12
A013,A168400,2000,3,0
A013,A168500,2000,0,3
A013,A168600,2000,3,3
A013,A168700,2000,3,0
A013,A168800,2000,0,0
A013,A168900,2000,0,0
A013,A169000,2000,6,0
A013,A169100,2000,3,0
A013,A169300,2000,30,50
A013,A169400,2000,3,0
A013,A169500,2000,3,15
A013,A169600,2000,6,0
A013,A169700,2000,9,9
A013,A169800,2000,3,0
A013,A169900,2000,6,0
A013,A170000,2000,3,3
A013,A170100,2000,3,0
A013,A170200,2000,6,9
A013,A170300,2000,6,0
A013,A170500,2000,6,0
A013,A170600,2000,12,3
A013,A170700,2000,6,3
A013,A170800,2000,12,30
A013,A170900,2000,3,0
A013,A171100,2000,3,3
A013,A171200,2000,0,3
A013,A171300,2000,3,0
A013,A171500,2000,0,0
A013,A171600,2000,0,0
A013,A171700,2000,0,0
A013,A171800,2000,3,0
A013,A171900,2000,3,9
A013,A172300,2000,3,0
A013,A172400,2000,0,0
A013,A172600,2000,6,40
A013,A172700,2000,6,9
A013,A172800,2000,6,3
A013,A173000,2000,6,55
A013,A173100,2000,6,65
A013,A173200,2000,15,9
A013,A173300,2000,15,85
A013,A173400,2000,3,25
A013,A173500,2000,0,0
A013,A173600,2000,0,0
A013,A173700,2000,6,3
A013,A173800,2000,0,0
A013,A174000,2000,0,0
A013,A174200,2000,3,3
A013,A174300,2000,3,0
A013,A174400,2000,3,0
A013,A174500,2000,3,0
A013,A174600,2000,0,9
A013,A174800,2000,3,12
A013,A175000,2000,6,0
A013,A175200,2000,3,35
A013,A175400,2000,3,0
A013,A175800,2000,0,0
A013,A176100,2000,3,3
A013,A176400,2000,3,0
A013,A176500,2000,0,9
A013,A177700,2000,0,0
A013,A178200,2000,0,0
A013,A179000,2000,0,0
A013,A179200,2000,6,0
A013,A180200,2000,0,12
A013,A180300,2000,0,15
A013,A180800,2000,0,0
A013,A180900,2000,3,0
A013,A181200,2000,3,3
A013,A181300,2000,3,0
A013,A181400,2000,3,0
A013,A181500,2000,9,30
A013,A181600,2000,6,30
A013,A181700,2000,3,0
A013,A181800,2000,6,12
A013,A181900,2000,0,0
A013,A182000,2000,0,45
A013,A182100,2000,6,0
A013,A182200,2000,6,150
A013,A182300,2000,3,0
A013,A182400,2000,0,12
A013,A182500,2000,3,12
A013,A182800,2000,0,50
A013,A183000,2000,0,0
A013,A183100,2000,9,55
A013,A183300,2000,0,0
A013,A183500,2000,0,0
A013,A183700,2000,3,0
A013,A184500,2000,0,0
A013,A184600,2000,12,35
A013,A184700,2000,0,0
A013,A184900,2000,0,3
A013,A185000,2000,3,18
A013,A185200,2000,0,0
A013,A185400,2000,3,3
A013,A185500,2000,0,0
A013,A185600,2000,3,0
A013,A185800,2000,3,0
A013,A185900,2000,0,0
A013,A186100,2000,0,0
A013,A187200,2000,0,3
A013,A187700,2000,0,0
A013,A187900,2000,3,0
A013,A188300,2000,0,0
A013,A188900,2000,0,0
A013,A189300,2000,3,0
A013,A190100,2000,18,45
A013,A190200,2000,3,0
A013,A190300,2000,123,90
A013,A190400,2000,6,3
A013,A190500,2000,216,120
A013,A190600,2000,105,140
A013,A190800,2000,9,18
A013,A190900,2000,108,21
A013,A191000,2000,27,6
A013,A191100,2000,66,21
A013,A191200,2000,141,60
A013,A191300,2000,63,30
A013,A191400,2000,69,18
A013,A191500,2000,33,21
A013,A191600,2000,18,3
A013,A191700,2000,57,40
A013,A191800,2000,144,150
A013,A191900,2000,93,65
A013,A192000,2000,264,290
A013,A192100,2000,30,90
A013,A192300,2000,6,18
A013,A192500,2000,111,75
A013,A192600,2000,3,0
A013,A192900,2000,3,0
A013,A193000,2000,18,3
A013,A193100,2000,3,0
A013,A193200,2000,0,0
A013,A193300,2000,0,0
A013,A193400,2000,3,3
A013,A193500,2000,18,25
A013,A193600,2000,3,0
A013,A193700,2000,3,0
A013,A193800,2000,9,0
A013,A194100,2000,6,0
A013,A194200,2000,6,6
A013,A194400,2000,6,0
A013,A194500,2000,6,6
A013,A194900,2000,3,0
A013,A195000,2000,15,15
A013,A195100,2000,15,9
A013,A195200,2000,6,3
A013,A195300,2000,0,0
A013,A195400,2000,21,30
A013,A195500,2000,3,0
A013,A195600,2000,9,0
A013,A195900,2000,0,0
A013,A196000,2000,6,0
A013,A196100,2000,27,0
A013,A196300,2000,6,9
A013,A196400,2000,6,0
A013,A196500,2000,12,18
A013,A196700,2000,15,25
A013,A196800,2000,0,0
A013,A196900,2000,0,0
A013,A197000,2000,0,0
A013,A197100,2000,6,0
A013,A197300,2000,3,75
A013,A197500,2000,0,0
A013,A197600,2000,0,0
A013,A197700,2000,6,0
A013,A197900,2000,0,0
A013,A198100,2000,0,0
A013,A198200,2000,0,0
A013,A198700,2000,3,0
A013,A199100,2000,0,0
A013,A200100,2000,3,0
A013,A200400,2000,0,0
A013,A200500,2000,0,0
A013,A200700,2000,3,0
A013,A200800,2000,0,0
A013,A201000,2000,0,0
A013,A201500,2000,3,0
A013,A201600,2000,0,0
A013,A201700,2000,0,0
A013,A201900,2000,6,9
A013,A202000,2000,24,50
A013,A202100,2000,15,12
